Datetime,Tweet Id,Text,Username,Category,Clean_text
2023-01-20 14:49:56+00:00,1616447942885531648,"Dasar setan, dari sore menjelang magrib ngantuknya mnta ampun, pas waktunya tidur malah kaga bisa.",Loinkaheh,abusive,dasar setan dari sore menjelang magrib ngantuknya mnta ampun pas waktunya tidur malah kaga bisa
2023-03-07 14:00:03+00:00,1633105230626783233,"Apaqa mudik lebaran besok akan menjadi trending di jalanan?

@mas_issaaa
 https://t.co/71IaLGMugI",JogjaUpdate,neutral,apaqa mudik lebaran besok akan menjadi trending di jalanan
2023-02-23 03:48:27+00:00,1628602663150718976,Selamat Kepada Prof Poppy yang hari ini menjadi guru besar di jurusan HI Fisip UGM. https://t.co/6WmoC9QzMP,Andiarief__,neutral,selamat kepada prof poppy yang ri ini menjadi guru besar di jurusan hi fisip ugm
2023-03-16 16:02:08+00:00,1636397445914705920,"Setelah beberapa minggu, cerita soal tetangga kami yang mempunyai pesugihan sudah mulai terdengar. Hanya selentingan saja yang mampir ke telinga kami. Saya dan suami memilih untuk tidak terlalu membahas soal pesugihan. Baik dan buruk manusia ada di tangannya sendiri, bukan?",mojokdotco,neutral,setelah beberapa minggu cerita soal tetangga kami yang mempunyai pesugihan sudah mulai terdengar hanya selentingan saja yang mampir ke telinga kami saya dan suami memilih untuk tidak terlalu membahas soal pesugihan baik dan buruk manusia ada di tangannya sendiri bukan
2023-01-09 13:27:05+00:00,1612440825006559233,salahku yang mana anjay gabisa liat salahnya dmn dasar quiziz👺👺👺👺,cuddlcvley,abusive,salahku yang mana anjay gabisa liat salahnya dmn dasar quiziz
2023-01-30 23:46:39+00:00,1620206889593364480,@indrivelissa Sange aku ngeliat memek Tante pen aku jilatin,unyil_yan,adult,sange aku ngeliat memek tante pen aku jilatin
2023-01-29 11:06:15+00:00,1619653143272525824,"@karmatiranda @sutanmangara Hahaha yang pecundang ngga guna itu kamu. 

Norak, goblok pura pura pinter cuman bagian dari Cebi. Dasar buzzerRp dungu!",djokokris,abusive,hahaha yang pecundang ngga guna itu kamu norak goblok pura pura pinter cuman bagian dari cebi dasar buzzerrp dungu
2023-01-29 18:25:07+00:00,1619763585911234560,"anjir, perkara telepon dimatiin duluan aja marah wkwk bangsat salah mulu gua anjing anjing",pfaranoid,abusive,anjir perkara telepon dimatiin duluan aja marah bangsat salah mulu gua anjing anjing
2023-01-29 11:14:26+00:00,1619655200830291968,@pradavintge Si deranjing emang kaya asu,cbskyia_,abusive,si deranjing emang kaya asu
2023-01-24 11:53:42+00:00,1617853145845215234,"Nepo apaan setan mau nunjukin bakat nya ajah gs itu bertahap tahap,dasar manusia goblok",superstarsaerii,abusive,nepo apaan setan mau nunjukin bakat nya ajah gs itu bertahap tahap dasar manusia goblok
2023-01-29 21:35:33+00:00,1619811511249289217,"@icik___ @nocontextfooty RATA2 FANS CITY SUKA BOLA BUAT BACOT DOANG, KALO BACOT GAK OAKE LITERASI, GOBLOK SEMUA, KUMPULAN KARBIT DASAR 🤣",locked1nhaze,abusive,fans city suka bola buat bacot doang kalo bacot gak oake literasi goblok semua kumpulan karbit dasar
2022-12-08 03:28:33+00:00,1600693790733348866,@woozitambun YAKANNN TITIT BAGET NGISI GOCAP MASUK 48.500 DOANG,5O5PUJEG,adult,yakan titit baget ngisi gocap masuk doang
2022-01-27 10:07:03+00:00,1486641898072592386,"kalian pikir kita tuh suka Makima karena doi cakep, bahenol, daging.
bukan anjir, kita cuma pengen didominasi sama cewek iblis 🥵",kid_jo3,adult,kalian pikir kita tuh suka makima karena doi cakep bahenol daging bukan anjir kita cuma pengen didominasi sama cewek iblis
2022-12-03 00:02:27+00:00,1598829981702172673,@bibg94 Kalau cewe suka kalah di ranjang mah jangan posting telanjang https://t.co/lEGy9mNRXD,MiminAjah12,adult,kalau cewe suka kalah di ranjang mah jangan posting telanjang
2022-07-03 07:53:27+00:00,1543503169355132928,"@Hermans93659231 @babibana_asu @aniesbaswedan Ngga pa"" berseberangan itu wajar kok, tapi ngomong nya kurang ajar, saya hormat sama dia awal"" nya, saya kira bener prof,habib ,kiay tau nya gadungan, saya udah scren shot semua di twiter dia, jelekin anis ,HBS, ustad"",",devcepi60,abusive,ngga pa berseberangan itu wajar kok tapi ngomong nya kurang ajar saya hormat sama dia awal nya saya kira bener prof bib kiay tau nya gadungan saya udah scren shot semua di twiter dia jelekin anis hbs ustad
2022-11-29 12:03:20+00:00,1597561846357430272,"Bokep viral abg mesum sange colmek memek tembem basah bugil""""""
@ChacaViral
""""""vidio nenen toket gede cewek sange bokep indo abg mesum viral ᴄolmekin👙""
#SANGE_AAAAAAAAA
#SANGE_AAAAAAAAAAH 
#kebayamerah 
#kebayamerahfullvideo https://t.co/FtAiW5Cm3z",AlfianJb,adult,bokep viral abg mesum sange colmek memek tembem basah bugil vidio nenen toket gede cewek sange bokep indo abg mesum viral olmekin
2023-03-10 12:29:49+00:00,1634169688765894663,@A_Nandiwardhana Mas!!!!!,NdoroTedjo,neutral,mas
2023-01-30 16:27:09+00:00,1620096286203731969,emang asu,myvoicces,abusive,emang asu
2022-09-03 14:04:48+00:00,1566064670032953344,"@endruuuuuu19 @lobangpickaw @sapiceplok @idextratime Dah gtu yg komen kaya kita ini ntar di cap cebong/ buzzer, anjay lah, dasar idiotic berjamaah 🤣",TradeInves,abusive,dah gtu yg komen kaya kita ini ntar di cap cebong buzzer anjay lah dasar idiotic berjamaah
2022-07-12 12:29:16+00:00,1546834071216885760,"Guiddo dan Arawinda sama sampahnya sih. 

Selingkuh sampe ngeseks di ranjang pasangannya... Sakit mental gak sih?",gracieux39tje,adult,guiddo dan arawinda sama sampahnya sih selingkuh sampe ngeseks di ranjang pasangannya sakit mental gak sih
2023-03-14 02:00:00+00:00,1635460740478902280,"Seorang putri diktator Uzbekistan menghabiskan dana Rp3,72 triliun dari penyuapan dan korupsi untuk membeli properti di London dan Hong Kong, menurut sebuah laporan. https://t.co/Awsug23ZAz",BBCIndonesia,neutral,seorang putri diktator uzbekistan menghabiskan dana rp triliun dari penyuapan dan korupsi untuk membeli properti di london dan hong kong menurut sebuah laporan
2023-03-11 15:18:07+00:00,1634574430524542976,"Berkunjung ke persawahan Desa Kartoharjo, Kabupaten Ngawi, Jawa Timur, dan menyaksikan para petani melaksanakan panen raya. https://t.co/m0mLXUttja",jokowi,neutral,berkunjung ke persawahan desa kartoharjo kabupaten ngawi jawa timur dan menyaksikan para petani melaksanakan panen raya
2023-01-26 14:22:36+00:00,1618615393618382852,ANJING NIH COWO MAJUAN SINI LU JANCOK KESEL BGT,WIJNALDEUM,abusive,anjing nih cowo majuan sini lu jancok kesel bgt
2022-04-15 05:28:03+00:00,1514837936847867906,Valid ? https://t.co/GIK0I8oz3O,txtdrprogramer,neutral,valid
2023-01-17 12:09:28+00:00,1615320397767139328,"@MinseoTKP oh ini kakak yang suka manggil aku dengan pertanyaan ""gimana ngedate bareng pacar"" ""ciuman stay halal"" ""gimana cara ngumpetin kk dari mama karena habis mecahin tupperwarenya"" itu kan?",HYEINsyne,adult,oh ini kakak yang suka manggil aku dengan pertanyaan gimana ngedate bareng pacar ciuman stay lal gimana cara ngumpetin kk dari mama karena bis mecahin tupperwarenya itu kan
2023-01-29 14:55:01+00:00,1619710712724717569,jancok kntl mmk bgst anjing asu BAJINGAN,qscaramouche,abusive,jancok kntl mmk bgst anjing asu bajingan
2022-11-12 02:35:42+00:00,1591258402927546368,Just posted a photo @ Studio Transmedia https://t.co/VTa1ey3Bc1,AimanWitjaksono,neutral,just posted a photo studio transmedia
2023-02-01 07:19:53+00:00,1620683338796204033,"Menurut Anda, siapa yg paling bertanggungjawab atas anjloknya Indeks Persepsi Korupsi (IPK) Indonesia th 2022?
https://t.co/ITKt1rZEkp",nazaqistsha,neutral,menurut anda siapa yg paling bertanggungjawab atas anjloknya indeks persepsi korupsi ipk indonesia th
2023-01-08 06:57:26+00:00,1611980379673751553,"Jaga diri baik² ya nder. Aku dan kamu seumuran dan sama² blm prnah ngeseks. Anjir...cium pipi aja kaga pernah. Salim dn cium tangan pacar aja aku dilarang bunda. ""Gausa kaya gitu, dia bukan suami. Masih pacar."" 😭
Ksihani temen²mu yg dmen ngeseks d luar nikah dn banggakan dirimu.",trstywt,adult,jaga diri baik2 ya nder aku dan kamu seumuran dan sama2 blm prnah ngeseks anjir cium pipi aja kaga pernah salim dn cium tangan pacar aja aku dilarang bunda gausa kaya gitu dia bukan suami masih pacar ksihani temen2mu yg dmen ngeseks d luar nikah dn banggakan dirimu
2022-11-04 17:40:59+00:00,1588587125901254658,"Ya gue normal, liat cowo telanjang berduaan jijik lah. Liat bokep cewe telanjang ya sange. 

Nerima film dan gay nya atau gak ya beda lagi, bicara bokep ya bicara soal hasrat.",gilatapinormal,adult,ya gue normal liat cowo telanjang berduaan jijik lah liat bokep cewe telanjang ya sange nerima film dan gay nya atau gak ya beda lagi bicara bokep ya bicara soal srat
2023-01-30 11:07:50+00:00,1620015927453704193,@fadlizon zon zon... mulutmu apa g dower nyinyir melulu jd org kok g ada benernya tiap hari sindir sana sini buat gadu aja g pantas lu jadi anggota DPR lu instropeksi diri lu prestasi apa yg lu buat utk NKRI ini jangan sok bacot,gabrielkenzo1,abusive,zon zon mulutmu apa g dower nyinyir melulu jd org kok g ada benernya tiap ri sindir sana sini buat gadu aja g pantas lu jadi anggota dpr lu instropeksi diri lu prestasi apa yg lu buat utk nkri ini jangan sok bacot
2023-01-30 02:37:37+00:00,1619887528915648512,@NurJFitri permen legend ?,sepong_ngebob,adult,permen legend
2023-01-23 02:46:07+00:00,1617352951932289024,"abis ini ketangkep, trus nangis2
basii denger nya. Gw pengen liat coba di gebukin kalo ketangkep, jangan karena alasan si bawah umur lalu di bebaskan. Kontol",danielumar_,adult,abis ini ketangkep trus nangis basii denger nya gw pengen liat coba di gebukin kalo ketangkep jangan karena alasan si bawah umur lalu di bebaskan kontol
2022-03-02 09:43:58+00:00,1498957273971916800,"4. Hingga saat ini, dunia berhasil utk mencegah terjadinya  “2 No Go” tsb ~ Perang Nuklir dan Perang Dunia Ke-3. Jangan sampai upaya besar selama 70 tahun lebih ini sia-sia belaka. Mari cegah kehancuran kehidupan di muka bumi kita *SBY*",SBYudhoyono,neutral,hingga saat ini dunia berhasil utk mencegah terjadinya no go tsb perang nuklir dan perang dunia ke jangan sampai upaya besar selama tahun lebih ini sia sia belaka mari cegah kehancuran kehidupan di muka bumi kita sby
2022-12-23 04:51:44+00:00,1606150542224261120,"@Gideondim_ @inirainbaseid pengen coli bareng deh, sini sini aku coliin wkwkwk",rangermeriah,adult,pengen coli bareng deh sini sini aku coliin
2023-01-17 06:34:19+00:00,1615236054390571008,"Cuma bisa pasrah di ewe sama bos demi naik gaji

bokep indo vidio mesum terbaru cewek bᴜjang sange",Derrick12907682,adult,cuma bisa pasrah di ewe sama bos demi naik gaji bokep indo vidio mesum terbaru cewek bjang sange
2023-01-30 13:11:01+00:00,1620046927760089089,"Bokep indo viral trbaru video Indonesia Colmek skandal mesum bahan coli bacol Malam Minggu

#RezkyAditya

#kebayamerah

#kebayahijau

#malamjumatcrot

#bocilviral2022💦

Link full video Ada di bio gw coy https://t.co/R5PCI6noCL",IWAN11408697,adult,bokep indo viral trbaru video indonesia colmek skandal mesum bahan coli bacol malam minggu link full video ada di bio gw coy
2023-01-24 06:52:25+00:00,1617777325151748097,anjing kampret sialan CIBAI,YINGYEET,abusive,anjing kampret sialan cibai
2023-03-10 23:35:49+00:00,1634337289894789120,"Dia beli buanyak long term investment $120bn apa ya pas rate masih rendah &lt;2%, yang harusnya dicairin 10 tahun lagi",nmonarizqa,neutral,dia beli buanyak long term investment bn apa ya pas rate masih rendah lt yang rusnya dicairin tahun lagi
2023-01-20 13:32:41+00:00,1616428504777908227,"@crownzvibe dasar laki"" bajingan kamu,kamu rebut suami aku!",aussiesimh,abusive,dasar laki bajingan kamu kamu rebut suami aku
2023-01-15 23:41:06+00:00,1614769674608349184,"Cuma bisa pasrah di ewe sama bos demi naik gaji

bokep indo vidio mesum terbaru cewek bᴜjang sange",Randall33952528,adult,cuma bisa pasrah di ewe sama bos demi naik gaji bokep indo vidio mesum terbaru cewek bjang sange
2023-03-16 16:11:27+00:00,1636399792153853952,"Sosok itu tertawa terbahak-bahak, sementara badan “saya” ditahan supaya tidak bisa bergerak. Di depan wajah “saya” berputar batu besar. Putarannya sangat kencang dan terlihat sangat janggal.",mojokdotco,neutral,sosok itu tertawa terbahak bahak sementara badan saya ditahan supaya tidak bisa bergerak di depan wajah saya berputar batu besar putarannya sangat kencang dan terlihat sangat janggal
2023-01-30 07:24:16+00:00,1619959666422996993,"@imrenagi @AleamsBarra waduh, kolaborasinya di gym dulu aja.. ini aja beban dan repetisinya udah diitung supaya presisi banget 😅",sandhikagalih,neutral,waduh kolaborasinya di gym dulu aja ini aja beban dan repetisinya udah diitung supaya presisi banget
2023-01-30 16:56:58+00:00,1620103790425960448,brengsek ga beres https://t.co/ncPEQSwBbi,Chillskiw,abusive,brengsek ga beres
2023-03-16 12:12:34+00:00,1636339675089743874,"Keren, RI Punya Produk Benang Bedah Lokal yang Potensial untuk Diekspor https://t.co/1XyDkzcqXl",liputan6dotcom,neutral,keren ri punya produk benang bedah lokal yang potensial untuk diekspor
2023-01-30 16:42:40+00:00,1620100191935414272,@iambettches gila banget jolooo🥵 mauve nantangin sihh di entot sampe pingsan kann😭,zezelby,adult,gila banget jolo mauve nantangin sihh di entot sampe pingsan kann
2023-03-16 13:14:56+00:00,1636355370082869248,Bayi Diduga Korban Malapraktik di RS Medan Usai Screening Stunting https://t.co/5xQscmBlET,CNNIndonesia,neutral,bayi diduga korban malapraktik di rs medan usai screening stunting
2022-09-20 13:14:59+00:00,1572212729032867845,"@DonCarl13599235 @acokbatanggang @SantorinisSun Eeeh buseeet,bukannya elu yg lagi nyebar fitnah,hahaha gk nyadar dia,dasar bungul keparat lu!",Asamor_Amrie77,abusive,eeeh buset bukannya elu yg lagi nyebar fitnah gk nyadar dia dasar bungul keparat lu
2023-01-27 04:54:27+00:00,1618834798373666816,"@HeangKadrun @psi_id @willsarana Dasar babi guoblock... malah melebar kemana"" 😂😂😂
Dah paling bener lu maen di lumpur, eh pake maen twitter segala 🤣🤣🤣 https://t.co/V6CIxC9AIE",Orangbiasaajeh,abusive,dasar babi guoblock malah melebar kemana dah paling bener lu maen di lumpur eh pake maen twitter segala
2023-01-16 15:53:02+00:00,1615014272769351681,"besok pagi yg mau morning seks sama aku masih bisa ya beb 🥰
dp in aja malam inii
biar aku bisa bangun dan prepare cepet jadi pas kamu dateng aku udh siap 🥰🥰

masih di jakpus - menteng
yuk dp nya 😘 https://t.co/Y3VviamIZK",Dbeeoubbe,adult,besok pagi yg mau morning seks sama aku masih bisa ya beb dp in aja malam inii biar aku bisa bangun dan prepare cepet jadi pas kamu dateng aku udh siap masih di jakpus menteng yuk dp nya
2023-03-16 19:30:00+00:00,1636449755571306497,Kayak apa sih rasanya kuliah di Universitas Terbuka? Reporter kami menemui dua mahasiswa Universitas Terbuka yang bercerita tentang semua hal yang mungkin belum kalian ketahui tentang kampus ini. #Liputan https://t.co/DEfP4DpBLr,mojokdotco,neutral,kayak apa sih rasanya kuliah di universitas terbuka reporter kami menemui dua mahasiswa universitas terbuka yang bercerita tentang semua l yang mungkin belum kalian ketahui tentang kampus ini
2023-01-30 23:00:22+00:00,1620195244976533505,"@pretttyaka Bukan sinting lagi, emang takde otak.. dikasih penjelasan gini aja gak dibales kan tweet ku😂 pdhl pasti dibaca tapi gengsi mau minta maf",honeypeach_813,abusive,bukan sinting lagi emang takde otak dikasih penjelasan gini aja gak dibales kan tweet ku pdhl pasti dibaca tapi gengsi mau minta maf
2023-01-30 09:19:45+00:00,1619988728516337664,@Fina_Lonte Boleh tuh,Adi03tk,adult,boleh tuh
2023-02-28 07:36:31+00:00,1630471997292683264,"(27/02) Tim Stasiun Geofisika Sleman melaksanakan kegiatan Pemeliharaan Mandiri Stageof Sleman berupa Preventive Maintenance Accelerograf Bdi BPBD Bantul, BPBD Gunungkidul, dan Balai Konservasi Borobudur Magelang.

#bmkgdiy #accelerograph #preventivemaintenance https://t.co/39ld9eabuC",bmkgjogja,neutral,tim stasiun geofisika sleman melaksanakan kegiatan pemeliharaan mandiri stageof sleman berupa preventive maintenance accelerograf bdi bpbd bantul bpbd gunungkidul dan balai konservasi borobudur magelang
2022-09-13 01:54:03+00:00,1569504653225906176,"@sosmedkeras Maksudnya punya cewek cantik, montok, bahenol, rambut aduhai, body like Violin, harum, kulit lembut",HabyIkhrom,adult,maksudnya punya cewek cantik montok bahenol rambut aduhai body like violin rum kulit lembut
2022-12-22 13:50:38+00:00,1605923771940241414,"rokok masuk, alkohol masuk,babi masuk, titit masuk. dasar women",gibranjgaja,adult,rokok masuk alkohol masuk babi masuk titit masuk dasar women
2023-01-30 08:26:42+00:00,1619975376595480576,"Hidupku kaya kontol
Kadang kadang ngaceng banget kandang loyo",Iqbalbahy1,adult,hidupku kaya kontol kadang kadang ngaceng banget kandang loyo
2022-11-13 00:43:42+00:00,1591592605678456832,"@jongiabi Setuju. Sama 1 lg...cowo pamer body di IG, trs di bionya gay=blok. Eh anjenk, lo tau ga si tanpa org gay yg like/follow lo krn lo sering foto telanjang dada, lo tuh irrelevant! Dikata cewe jaman skrg kepincut apa sama cowo yg hobi pamer body, hah?! Ga usah ngerasa ke-GR-an deh.",Randomt61609964,adult,setuju sama lg cowo pamer body di ig trs di bionya gay blok eh anjenk lo tau ga si tanpa org gay yg like follow lo krn lo sering foto telanjang dada lo tuh irrelevant dikata cewe jaman skrg kepincut apa sama cowo yg hobi pamer body ga usah ngerasa ke gr an deh
2023-01-14 05:14:52+00:00,1614128894931787776,"Puas nih kayanya, 2 jam setengah bikin website buat kedai kopi sederhana dari 0

- html, css &amp; sedikit js
- tanpa library / framework
- responsive
- publish ke github pages
- autodeploy ke webhosting pake github action

Semoga senin sudah bisa tayang 😁🤘🏼

#ngobar36 https://t.co/ZbU1wLxphE",sandhikagalih,neutral,puas nih kayanya jam setengah bikin website buat kedai kopi sederhana dari html css amp sedikit js tanpa library framework responsive publish ke github pages autodeploy ke webhosting pake github action semoga senin sudah bisa tayang
2023-01-29 17:45:01+00:00,1619753493497253889,"ada yg dm pake fake acc ni, ga malu apa? gentle lah ktl dasar pengecut. ortu kau ajarin apasi untuk menyelesaikan masalah ajarin jadi babi kah? ato jadi manusia yg kasta nya rendah",billypirii,abusive,ada yg dm pake fake acc ni ga malu apa gentle lah ktl dasar pengecut ortu kau ajarin apasi untuk menyelesaikan masalah ajarin jadi babi kah ato jadi manusia yg kasta nya rendah
2023-01-27 18:42:30+00:00,1619043184990097408,@yourfavbtchh Ngentot yuk,Syahrul58263335,adult,ngentot yuk
2023-02-26 04:44:33+00:00,1629703943436771328,"@hafidhadhiet Ada sitasinya, jadi bisa lihat lebih lanjut ke sumbernya kalo mau",nmonarizqa,neutral,ada sitasinya jadi bisa lihat lebih lanjut ke sumbernya kalo mau
2023-01-21 04:05:55+00:00,1616648258549604352,"@JRA15_ @ndagels Ya gimana. Orang sekarang cowok cari istri yang bisa masak aja dibilang ""mau cari istri atau pembantu?""
Terus dibalas, kalo semua tugas rumah adalah tugas suami + bekerja adalah kewajiban suami, berarti istri cuma tempat ngewe halal, dibilang ""mau cari istri atau budak seks?""",iyaakuale,adult,ya gimana orang sekarang cowok cari istri yang bisa masak aja dibilang mau cari istri atau pembantu terus dibalas kalo semua tugas rumah adalah tugas suami bekerja adalah kewajiban suami berarti istri cuma tempat ngewe lal dibilang mau cari istri atau budak seks
2022-11-03 05:31:17+00:00,1588041099163348992,@za602869 waduh...harusnya pake kontol saya aja ngocok memeknya,richirichhaha,adult,waduh rusnya pake kontol saya aja ngocok memeknya
2023-02-21 08:07:26+00:00,1627943062159900672,Grab your ticket here! https://t.co/cniNkIO50v,ShowwcaseID,neutral,grab your ticket re
2022-05-06 09:24:39+00:00,1522507625224540161,@_BensZ 2 jam bentar ituu.. ah cemen nih. Wkwkwkw.. dengkule ojo dipake kentu ae mas. 😌,CaviarSevruga,adult,jam bentar ituu ah cemen nih w dengkule ojo dipake kentu ae mas
2023-01-22 13:37:10+00:00,1617154407535374337,"@rentfess Memberikan banyak ciuman untuk pacar. Mau ciuman sampai 24 jam? Hehe bercanda tapi hayuk. Hoo pacarku ternyata cool city namja, ya. Gapapa, ini berarti jadi tugasku untuk melelehkan es batunya. Wanna try with me, babe? Titip Abang @comxedy disini untuk minta restu, ya, atau
  
—",berpisces,adult,memberikan banyak ciuman untuk pacar mau ciuman sampai jam hehe bercanda tapi yuk hoo pacarku ternyata cool city namja ya gapapa ini berarti jadi tugasku untuk melelehkan es batunya wanna try with me babe titip abang disini untuk minta restu ya atau
2023-01-21 07:59:40+00:00,1616707084472709120,"@dodi_fendriadi @MZhio_ @pilUPIL1907 @Chand_ra_Tona @Nathan_skyess @Fchand30 @kerokeropi190 @hivomoit @lunardiangelo21 @ZulmiB Astaga boneka seks, uhm, Erick mau tuh, asal aama si Purwokerto 🤣",AndreasNicko4,adult,astaga boneka seks uhm erick mau tuh asal aama si purwokerto
2023-01-27 10:44:56+00:00,1618923001151655937,@tanyarlfes jancok gua bacanya sgt emosi mau balik bumi anjing,porwnsite,abusive,jancok gua bacanya sgt emosi mau balik bumi anjing
2023-01-30 18:10:39+00:00,1620122332693151745,@vinaHOT3 ith toket ny gede amat jd pengen nyusu,alanala25065645,adult,ith toket ny gede amat jd pengen nyusu
2023-01-29 07:36:19+00:00,1619600309323702274,Dasar anjing https://t.co/BHAjqoeMsl,eundeseo,abusive,dasar anjing
2023-01-21 21:20:28+00:00,1616908612768796673,"@18fesss ada sih beberapa tipe cewe yang kalo sedih banget pengen cuddle, padahal saat cuddle dia gampang sange dan mendesah..
yakali cowo random diajak cuddle terus si cewe ini mendesah malah dianggurin, mau sealim apa tetep ngaceng lah itu kontol",aangburhanuddin,adult,ada sih beberapa tipe cewe yang kalo sedih banget pengen cuddle padahal saat cuddle dia gampang sange dan mendesah yakali cowo random diajak cuddle terus si cewe ini mendesah malah dianggurin mau sealim apa tetep ngaceng lah itu kontol
2022-11-01 18:03:36+00:00,1587505649998770176,"@ahnottoday @ernestprakasa Gimana gak marah, kolam tempat mainnya diobok-obok airnya diobok-obok, ada ikannya kecil-kecil pada mabok. Di tusbol-tusbol lobangnya ditusbol-tusbol, nempel tainya dibatang titit. Bau-bau bikin masuk anjing.",yaudahsihyudd,adult,gimana gak marah kolam tempat mainnya diobok obok airnya diobok obok ada ikannya kecil kecil pada mabok di tusbol tusbol lobangnya ditusbol tusbol nempel tainya dibatang titit bau bau bikin masuk anjing
2023-02-08 08:05:03+00:00,1623231420889174016,"Siapapun yang berbuat dengan niat yang ikhlas benar-benar hanya mengharapkan keridhoan Alloh, niscaya Alloh akan memberikan hati yang nyaman dan sakinah.",aagym,neutral,siapapun yang berbuat dengan niat yang ikhlas benar benar nya mengharapkan keridhoan alloh niscaya alloh akan memberikan ti yang nyaman dan sakinah
2022-12-17 12:06:08+00:00,1604085534980444161,"@cobeh2022 NU garis miring, senang dangdutan dan cewek bahenol",DarisR99,adult,nu garis miring senang dangdutan dan cewek bahenol
2023-03-15 03:55:31+00:00,1635852198348460034,"Padahal Stefano Lilipaly lagi top perform, sayang sekali tidak ikut dipanggil STY untuk FIFA Matchday menghadapi Burundi 🥲 https://t.co/bFnRGp6vVF",gilabola_ina,neutral,padahal stefano lilipaly lagi top perform sayang sekali tidak ikut dipanggil sty untuk fifa matchday menghadapi burundi
2023-03-13 03:07:19+00:00,1635115291779956738,"Pada hari Rabu, 8 Maret 2023 Stasiun Geofisika Sleman dan BPBD Kabupaten Bantul melaksanakan Koordinasi dan Sosialisasi kepada Komunitas dan Perangkat Desa di Kalurahan Srigading dalam rangka Persiapan Tsunamy Ready di kalurahan Srigading. https://t.co/MIOoCY1eRs",bmkgjogja,neutral,pada ri rabu maret stasiun geofisika sleman dan bpbd kabupaten bantul melaksanakan koordinasi dan sosialisasi kepada komunitas dan perangkat desa di kalurahan srigading dalam rangka persiapan tsunamy ready di kalurahan srigading
2023-01-30 14:53:01+00:00,1620072595956862977,@tanyarlfes another level of idup nyusahin anjg pantek bangsat lu taik lu sendiri tu anjenggg,otossaka,abusive,another level of idup nyusahin anjg pantek bangsat lu taik lu sendiri tu anjeng
2023-01-08 14:39:17+00:00,1612096610808524800,@chytato @arkianputrabumi @tanyarlfes liriknya tentang ngecrot https://t.co/Mbiw7Is4j3,jeffreyscandy,adult,liriknya tentang ngecrot
2023-01-30 23:12:01+00:00,1620198176023261184,"Murahan itu soal sikap bukan penampilan
karna zaman skrng lonte aja make jilbab :)",Mkhadafi477,adult,murahan itu soal sikap bukan penampilan karna zaman skrng lonte aja make jilbab
2023-01-30 04:20:27+00:00,1619913407033135104,bokep bumil indo mesum viral jilboob toket gede malam jumat https://t.co/4TiS5VWzmL,bumilsexy96,adult,bokep bumil indo mesum viral jilboob toket gede malam jumat
2023-01-27 07:11:50+00:00,1618869372352876551,"@zpoimy_zpoimy Dasar si anj, menang bacot aja lu mek, kalo memang gak salah ngapain gak datang itu buktinya lu pengecut goblok, bikin nama orng makin jlk tolol, dasar goblok kalo lu memang bener lu datang gak perlu pengecut begini lah tolol, dasar b3 😑",ZahraPuttha,abusive,dasar si anj menang bacot aja lu mek kalo memang gak salah ngapain gak datang itu buktinya lu pengecut goblok bikin nama orng makin jlk tolol dasar goblok kalo lu memang bener lu datang gak perlu pengecut begini lah tolol dasar b
2023-03-16 22:06:34+00:00,1636489156871483395,Mahfud MD Heran Temuan Rp300 Triliun di Kemenkeu Dinilai Bukan Korupsi dan TPPU https://t.co/FxAmAjNhaP,KompasTV,neutral,mahfud md heran temuan rp triliun di kemenkeu dinilai bukan korupsi dan tppu
2023-01-29 16:20:36+00:00,1619732249863401473,"@tanyarlfes Nder, because pasti yg salty udh banyak, dan karena kebetulan diriku juga lagi capek jdi garem, so cmn mau bilang, pada akhirnya, kamu udh lakuin seks, yg ya itu hal yg punya resiko sendiri, ga pernah sejarahnya seks hasilnya tv, nggak, pasti bayi (lanjut)",urikaeureka,adult,nder because pasti yg salty udh banyak dan karena kebetulan diriku juga lagi capek jdi garem so cmn mau bilang pada akhirnya kamu udh lakuin seks yg ya itu l yg punya resiko sendiri ga pernah sejarahnya seks silnya tv nggak pasti bayi lanjut
2023-01-29 02:43:23+00:00,1619526592719642624,"@tanyarlfes Km bgsat sekali nder, selesaikan apa yg kmu mulai... Lost feeling tai anjing ya kalau bosen gitu2 aja komunikasikan kek ciptain suasana baru di dalam hubungan kalian BUKAN NGILANG SETAN",evermemore,abusive,km bgsat sekali nder selesaikan apa yg kmu mulai lost feeling tai anjing ya kalau bosen gitu aja komunikasikan kek ciptain suasana baru di dalam hubungan kalian bukan ngilang setan
2022-03-09 22:59:08+00:00,1501694103117266949,"Siapa hayo yg paling kuat?
Yg mukul? Yg mana?

Masih kuatan yg udah di bully berkali2 masih aja bediri 🤣😄 https://t.co/98QSRGZd6g",ArieKuntung,neutral,siapa yo yg paling kuat yg mukul yg mana masih kuatan yg udah di bully berkali masih aja bediri
2022-12-28 17:19:57+00:00,1608150777134186497,"@ramahbangett @ryujiinbf marahin, trus ksih tau klo kontol tu dijaga, kalo ngocok trus letoy anjg",dangcerous,adult,marahin trus ksih tau klo kontol tu dijaga kalo ngocok trus letoy anjg
